,n_cells_by_counts,mean_counts,pct_dropout_by_counts
LINC00317,0,0.0,100.0
LINC01425,0,0.0,100.0
AP000472.3,0,0.0,100.0
LINC01687,0,0.0,100.0
LINC00308,0,0.0,100.0
AP000705.7,0,0.0,100.0
AP000959.2,0,0.0,100.0
AP001255.2,0,0.0,100.0
AP001116.4,0,0.0,100.0
D21S2088E,0,0.0,100.0
AP000459.7,0,0.0,100.0
AP000961.1,0,0.0,100.0
RP11-40E19.1,0,0.0,100.0
AP000474.1,0,0.0,100.0
AP000477.2,0,0.0,100.0
AP000477.4,0,0.0,100.0
AP000477.3,0,0.0,100.0
AP000470.2,0,0.0,100.0
LINC01689,0,0.0,100.0
LINC01684,13,0.00218303946263644,99.78169605373635
LINC01692,0,0.0,100.0
AP000402.3,0,0.0,100.0
AP000146.2,0,0.0,100.0
AP000235.3,0,0.0,100.0
AP000233.2,1,0.00016792611251049538,99.98320738874895
AP000233.3,0,0.0,100.0
AP000233.4,0,0.0,100.0
LINC00158,5,0.0008396305625524769,99.91603694374476
AP000221.1,0,0.0,100.0
MIR155HG,45,0.008060453400503778,99.24433249370277
AP000223.42,8,0.001343408900083963,99.8656591099916
MRPL39,338,0.07523089840470193,94.32409739714525
JAM2,295,0.062468513853904284,95.04617968094038
AP000223.43,1,0.00016792611251049538,99.98320738874895
ATP5PF,1945,0.8965575146935348,67.33837111670866
GABPA,477,0.09420654911838791,91.98992443324937
APP,2425,1.1361880772460118,59.277917716204875
AP001442.2,0,0.0,100.0
AP001439.2,0,0.0,100.0
APP-DT,3,0.0005037783375314861,99.94962216624685
KB-1622E1.1,0,0.0,100.0
AP001595.1,0,0.0,100.0
AP001596.6,4,0.0006717044500419815,99.9328295549958
CYYR1-AS1,0,0.0,100.0
KB-1466C5.1,4,0.0006717044500419815,99.9328295549958
CYYR1,307,0.06431570109151973,94.8446683459278
ADAMTS1,896,0.2399664147774979,84.95382031905962
AP001601.2,0,0.0,100.0
ADAMTS5,1051,0.28211586901763225,82.35096557514694
AP001604.3,1,0.00016792611251049538,99.98320738874895
AP001605.4,0,0.0,100.0
LINC01673,0,0.0,100.0
LINC00113,2,0.00033585222502099076,99.9664147774979
AJ006995.3,0,0.0,100.0
LINC00314,0,0.0,100.0
LINC01697,11,0.0018471872376154492,99.81528127623845
LINC01695,1,0.00016792611251049538,99.98320738874895
AF131217.1,19,0.0033585222502099076,99.68094038623005
LINC00161,0,0.0,100.0
N6AMT1,112,0.020486985726280438,98.11922753988244
LTN1,449,0.09034424853064651,92.46011754827876
RWDD2B,254,0.052057094878253565,95.73467674223342
RP1-100J12.1,4,0.0006717044500419815,99.9328295549958
USP16,1037,0.24836272040302268,82.58606213266162
CCT8,961,0.30730478589420657,83.86230058774139
AF129075.5,0,0.0,100.0
RP1-100J12.2,4,0.0008396305625524769,99.9328295549958
MAP3K7CL,126,0.02283795130142737,97.88413098236775
AF124730.4,0,0.0,100.0
LINC00189,0,0.0,100.0
BACH1,692,0.1563392107472712,88.37951301427371
BACH1-IT1,7,0.001343408900083963,99.88245172124265
AP000240.9,47,0.008564231738035265,99.21074727120067
BACH1-AS1,0,0.0,100.0
BACH1-IT2,10,0.0018471872376154492,99.8320738874895
BACH1-IT3,0,0.0,100.0
GRIK1,5,0.0008396305625524769,99.91603694374476
RP11-313P22.1,11,0.0025188916876574307,99.81528127623845
GRIK1-AS1,5,0.0008396305625524769,99.91603694374476
AF096876.1,0,0.0,100.0
CLDN17,7,0.0015113350125944584,99.88245172124265
LINC00307,0,0.0,100.0
CLDN8,93,0.022502099076406382,98.4382871536524
KRTAP24-1,0,0.0,100.0
KRTAP25-1,0,0.0,100.0
KRTAP26-1,0,0.0,100.0
KRTAP27-1,0,0.0,100.0
KRTAP23-1,0,0.0,100.0
KRTAP13-2,0,0.0,100.0
KRTAP13-1,0,0.0,100.0
KRTAP13-3,0,0.0,100.0
KRTAP13-4,1,0.00016792611251049538,99.98320738874895
KRTAP15-1,0,0.0,100.0
KRTAP19-1,0,0.0,100.0
KRTAP19-2,0,0.0,100.0
KRTAP19-3,0,0.0,100.0
KRTAP19-4,0,0.0,100.0
KRTAP19-5,0,0.0,100.0
KRTAP19-6,0,0.0,100.0
KRTAP19-7,0,0.0,100.0
KRTAP22-2,0,0.0,100.0
KRTAP6-3,0,0.0,100.0
KRTAP6-2,0,0.0,100.0
KRTAP22-1,0,0.0,100.0
KRTAP6-1,0,0.0,100.0
KRTAP20-1,0,0.0,100.0
KRTAP20-4,0,0.0,100.0
KRTAP20-2,0,0.0,100.0
KRTAP20-3,0,0.0,100.0
KRTAP21-3,0,0.0,100.0
KRTAP21-2,0,0.0,100.0
KRTAP21-1,0,0.0,100.0
KRTAP8-1,0,0.0,100.0
KRTAP7-1,0,0.0,100.0
KRTAP11-1,3,0.0005037783375314861,99.94962216624685
KRTAP19-8,0,0.0,100.0
TIAM1,642,0.20167926112510495,89.2191435768262
AP000248.1,0,0.0,100.0
AP000251.3,5,0.0008396305625524769,99.91603694374476
AP000253.1,1,0.00016792611251049538,99.98320738874895
SOD1,1668,0.6162888329135181,71.98992443324937
AP000254.8,64,0.011418975650713686,98.92527287993282
SCAF4,339,0.06666666666666667,94.3073047858942
AP000255.6,9,0.0015113350125944584,99.84886649874055
HUNK,177,0.03341729638958858,97.02770780856423
HUNK-AS1,1,0.00016792611251049538,99.98320738874895
LINC00159,0,0.0,100.0
AP000265.1,4,0.0006717044500419815,99.9328295549958
MIS18A,195,0.03795130142737196,96.72544080604534
MIS18A-AS1,1,0.00033585222502099076,99.98320738874895
MRAP,31,0.0068849706129303105,99.47942905121747
MRAP-AS1,0,0.0,100.0
URB1,347,0.07489504617968094,94.17296389588581
URB1-AS1,115,0.02149454240134341,98.0688497061293
EVA1C,270,0.0581024349286314,95.46599496221663
TCP10L,21,0.003526448362720403,99.64735516372795
CFAP298,587,0.1350125944584383,90.14273719563393
SYNJ1,173,0.03173803526448363,97.09487825356842
PAXBP1-AS1,32,0.005877413937867338,99.46263643996642
PAXBP1,376,0.0802686817800168,93.68597816960538
C21orf62-AS1,26,0.004869857262804366,99.56339210747271
C21orf62,6,0.0010075566750629723,99.8992443324937
AP000281.2,0,0.0,100.0
AP000282.2,0,0.0,100.0
LINC01690,0,0.0,100.0
OLIG2,0,0.0,100.0
LINC00945,0,0.0,100.0
OLIG1,5,0.0008396305625524769,99.91603694374476
AP000289.6,0,0.0,100.0
AP000290.7,0,0.0,100.0
LINC01548,0,0.0,100.0
IFNAR2,429,0.09017632241813602,92.79596977329975
IL10RB-DT,21,0.005037783375314861,99.64735516372795
IL10RB,747,0.15852225020990765,87.455919395466
IFNAR1,965,0.2174643157010915,83.7951301427372
IFNGR2,1451,0.4770780856423174,75.63392107472711
TMEM50B,686,0.1712846347607053,88.48026868178002
AP000302.58,0,0.0,100.0
DNAJC28,26,0.004534005037783375,99.56339210747271
GART,476,0.1130142737195634,92.00671704450042
SON,2167,0.762384550797649,63.61041141897565
DONSON,159,0.031402183039462635,97.32997481108312
CRYZL1,338,0.06750629722921915,94.32409739714525
ITSN1,1135,0.26364399664147775,80.94038623005876
ATP5PO,1603,0.6856423173803526,73.08144416456759
LINC00649,61,0.012594458438287154,98.97565071368598
AP000569.9,2,0.00033585222502099076,99.9664147774979
MRPS6,821,0.21612090680100757,86.21326616288833
SLC5A3,319,0.06968933669185558,94.6431570109152
LINC00310,17,0.003022670025188917,99.71452560873216
AP000318.2,4,0.0006717044500419815,99.9328295549958
AP000320.6,5,0.0008396305625524769,99.91603694374476
KCNE2,2,0.00033585222502099076,99.9664147774979
SMIM11A,20,0.0033585222502099076,99.664147774979
FAM243A,0,0.0,100.0
CMP21-97G8.1,0,0.0,100.0
SMIM34A,0,0.0,100.0
CMP21-97G8.2,2,0.00033585222502099076,99.9664147774979
KCNE1,8,0.0015113350125944584,99.8656591099916
RCAN1,590,0.1420654911838791,90.09235936188077
CLIC6,197,0.03711167086481948,96.69185558354324
LINC00160,2,0.00033585222502099076,99.9664147774979
LINC01426,28,0.005373635600335852,99.52980688497061
RUNX1,1227,0.37279596977329976,79.39546599496221
AP000331.1,0,0.0,100.0
AF015262.2,0,0.0,100.0
AF015720.3,0,0.0,100.0
LINC01436,121,0.022670025188916875,97.96809403862301
SETD4,217,0.041645675902602854,96.35600335852224
SETD4-AS1,0,0.0,100.0
AP000688.14,0,0.0,100.0
CBR1,1136,0.47842149454240135,80.92359361880771
AP000688.15,0,0.0,100.0
AP000688.29,0,0.0,100.0
CBR3-AS1,136,0.027875734676742234,97.71620486985726
CBR3,583,0.16809403862300587,90.20990764063812
DOP1B,268,0.06112510495382032,95.49958018471872
AP000692.10,13,0.00218303946263644,99.78169605373635
MORC3,591,0.12879932829554996,90.07556675062972
AP000692.9,0,0.0,100.0
CHAF1B,159,0.031402183039462635,97.32997481108312
AP000695.6,2,0.00033585222502099076,99.9664147774979
AP000695.4,14,0.0028547439126784214,99.7649034424853
CLDN14,7,0.0011754827875734676,99.88245172124265
KB-1572B10.1,0,0.0,100.0
KB-1572B10.2,0,0.0,100.0
AP000696.2,0,0.0,100.0
AP000697.6,0,0.0,100.0
SIM2,1,0.00016792611251049538,99.98320738874895
HLCS,196,0.042653232577665824,96.70864819479429
HLCS-IT1,0,0.0,100.0
AP000704.5,10,0.0020151133501259445,99.8320738874895
RIPPLY3,11,0.00218303946263644,99.81528127623845
PIGP,249,0.05289672544080604,95.81863979848868
TTC3,2444,1.073887489504618,58.95885810243493
AP001429.1,2,0.00033585222502099076,99.9664147774979
TTC3-AS1,0,0.0,100.0
DSCR9,1,0.00016792611251049538,99.98320738874895
AP001432.14,3,0.0005037783375314861,99.94962216624685
VPS26C,441,0.09286314021830394,92.59445843828715
AP001412.1,3,0.0005037783375314861,99.94962216624685
AP001437.2,1,0.00016792611251049538,99.98320738874895
AP001437.1,3,0.0006717044500419815,99.94962216624685
DYRK1A,632,0.14105793450881612,89.3870696893367
AP001436.1,0,0.0,100.0
KCNJ6,16,0.003190596137699412,99.73131821998321
KCNJ6-AS1,0,0.0,100.0
DSCR4,0,0.0,100.0
DSCR4-IT1,0,0.0,100.0
DSCR8,0,0.0,100.0
KCNJ15,284,0.06784214945424014,95.23089840470193
DSCR10,1,0.00016792611251049538,99.98320738874895
AP001434.2,4,0.0006717044500419815,99.9328295549958
LINC01423,1,0.00016792611251049538,99.98320738874895
ERG,260,0.05373635600335852,95.63392107472713
KB-2042G5.1,2,0.00033585222502099076,99.9664147774979
LINC00114,0,0.0,100.0
ETS2,1267,0.5217464315701091,78.72376154492024
AF064858.6,13,0.0023509655751469353,99.78169605373635
AP001042.1,0,0.0,100.0
AP001042.2,0,0.0,100.0
AP001043.1,0,0.0,100.0
LINC01700,0,0.0,100.0
AF064858.8,22,0.004701931150293871,99.6305625524769
AF064858.10,0,0.0,100.0
PSMG1,570,0.1489504617968094,90.42821158690177
BRWD1,759,0.16943744752308984,87.2544080604534
AF129408.17,6,0.0010075566750629723,99.8992443324937
BRWD1-IT1,1,0.00016792611251049538,99.98320738874895
BRWD1-AS2,13,0.00218303946263644,99.78169605373635
BRWD1-AS1,0,0.0,100.0
HMGN1,2125,1.138371116708648,64.31570109151974
GET1,416,0.09151973131821999,93.01427371956339
LCA5L,18,0.0033585222502099076,99.6977329974811
SH3BGR,57,0.011418975650713686,99.04282115869017
B3GALT5,13,0.002686817800167926,99.78169605373635
B3GALT5-AS1,7,0.001343408900083963,99.88245172124265
AF064860.5,0,0.0,100.0
AF064860.7,0,0.0,100.0
IGSF5,2,0.00033585222502099076,99.9664147774979
PCP4,196,0.11486146095717883,96.70864819479429
DSCAM,1,0.00016792611251049538,99.98320738874895
DSCAM-AS1,0,0.0,100.0
DSCAM-IT1,0,0.0,100.0
AF064866.1,0,0.0,100.0
RP1-247E2.1,0,0.0,100.0
LINC00323,4,0.0006717044500419815,99.9328295549958
BACE2,817,0.18690176322418137,86.28043660789253
PLAC4,0,0.0,100.0
BACE2-IT1,0,0.0,100.0
FAM3B,58,0.011418975650713686,99.02602854743913
MX2,505,0.10411418975650713,91.51973131821998
MX1,469,0.14021830394626364,92.12426532325777
AP001610.5,1,0.00016792611251049538,99.98320738874895
TMPRSS2,20,0.004534005037783375,99.664147774979
AP001610.9,0,0.0,100.0
AP006748.1,0,0.0,100.0
PCSEAT,0,0.0,100.0
LINC00111,0,0.0,100.0
LINC00479,0,0.0,100.0
LINC00112,0,0.0,100.0
RIPK4,310,0.08312342569269521,94.79429051217464
AP001615.9,2,0.00033585222502099076,99.9664147774979
PRDM15,125,0.023509655751469353,97.9009235936188
AP001619.3,0,0.0,100.0
AP001619.2,0,0.0,100.0
C2CD2,311,0.07338371116708649,94.77749790092359
ZBTB21,307,0.062468513853904284,94.8446683459278
ZNF295-AS1,57,0.010747271200671704,99.04282115869017
UMODL1,1,0.00016792611251049538,99.98320738874895
UMODL1-AS1,0,0.0,100.0
ABCG1,247,0.05575146935348447,95.85222502099077
TFF3,271,0.127455919395466,95.44920235096558
TFF2,2,0.00033585222502099076,99.9664147774979
TFF1,0,0.0,100.0
TMPRSS3,8,0.0016792611251049538,99.8656591099916
UBASH3A,17,0.003190596137699412,99.71452560873216
RSPH1,35,0.005877413937867338,99.41225860621327
SLC37A1,163,0.029554995801847186,97.26280436607892
AP001625.4,1,0.00016792611251049538,99.98320738874895
AP001625.5,1,0.00016792611251049538,99.98320738874895
AP001625.6,0,0.0,100.0
LINC01671,10,0.0023509655751469353,99.8320738874895
AP001626.2,0,0.0,100.0
PDE9A,60,0.011754827875734676,98.99244332493703
PDE9A-AS1,0,0.0,100.0
LINC01668,0,0.0,100.0
AP001628.7,0,0.0,100.0
AP001628.6,0,0.0,100.0
WDR4,240,0.05390428211586902,95.96977329974811
NDUFV3,876,0.2260285474391268,85.2896725440806
ERVH48-1,0,0.0,100.0
AP001630.5,0,0.0,100.0
PKNOX1,275,0.05272879932829555,95.38203190596137
CBS,1,0.00016792611251049538,99.98320738874895
U2AF1,125,0.022334172963895886,97.9009235936188
KB-2007G4.1,0,0.0,100.0
FRGCA,0,0.0,100.0
AP001631.10,0,0.0,100.0
CRYAA,0,0.0,100.0
LINC00322,0,0.0,100.0
LINC01679,26,0.004701931150293871,99.56339210747271
AP001046.6,1,0.00016792611251049538,99.98320738874895
SIK1,64,0.013266162888329136,98.92527287993282
LINC00319,0,0.0,100.0
LINC00313,0,0.0,100.0
AP001048.4,0,0.0,100.0
HSF2BP,12,0.0020151133501259445,99.7984886649874
H2BS1,0,0.0,100.0
RRP1B,563,0.1272879932829555,90.54575986565911
PDXK,1101,0.3319899244332494,81.51133501259446
KB-836E9.1,3,0.0008396305625524769,99.94962216624685
CSTB,2268,2.1622166246851386,61.914357682619645
RRP1,472,0.10814441645675903,92.07388748950461
AATBC,81,0.02065491183879093,98.639798488665
AGPAT3,752,0.2255247691015953,87.37195633921074
KB-218C10.1,0,0.0,100.0
TRAPPC10,97,0.017968094038623005,98.3711167086482
PWP2,126,0.02468513853904282,97.88413098236775
GATD3A,307,0.06465155331654072,94.8446683459278
LINC01678,14,0.0023509655751469353,99.7649034424853
AP001055.8,0,0.0,100.0
AP001056.1,0,0.0,100.0
AP001057.1,3,0.0005037783375314861,99.94962216624685
ICOSLG,132,0.024853064651553316,97.78337531486146
AP001059.6,0,0.0,100.0
AP001059.7,1,0.00033585222502099076,99.98320738874895
DNMT3L,0,0.0,100.0
DNMT3L-AS1,1,0.00016792611251049538,99.98320738874895
AIRE,5,0.0008396305625524769,99.91603694374476
PFKL,1597,0.5774979009235937,73.18219983207388
AP001062.8,4,0.0006717044500419815,99.9328295549958
CFAP410,233,0.045004198152812765,96.08732157850545
AP001062.7,70,0.013937867338371117,98.82451721242653
AP001062.9,0,0.0,100.0
AP001063.1,0,0.0,100.0
TRPM2,80,0.014777497900923593,98.65659109991604
TRPM2-AS,7,0.0011754827875734676,99.88245172124265
LRRC3-DT,3,0.0005037783375314861,99.94962216624685
LRRC3,66,0.012090680100755667,98.89168765743072
KB-68A7.1,19,0.0033585222502099076,99.68094038623005
LINC02575,0,0.0,100.0
KB-68A7.2,0,0.0,100.0
TSPEAR,5,0.0011754827875734676,99.91603694374476
TSPEAR-AS1,0,0.0,100.0
TSPEAR-AS2,5,0.0010075566750629723,99.91603694374476
AP001066.12,0,0.0,100.0
KRTAP10-1,0,0.0,100.0
KRTAP10-2,0,0.0,100.0
KRTAP10-3,0,0.0,100.0
KRTAP10-4,0,0.0,100.0
KRTAP10-5,0,0.0,100.0
KRTAP10-6,0,0.0,100.0
KRTAP10-7,0,0.0,100.0
KRTAP10-8,0,0.0,100.0
KRTAP10-9,0,0.0,100.0
KRTAP10-10,0,0.0,100.0
KRTAP10-11,0,0.0,100.0
KRTAP12-4,0,0.0,100.0
KRTAP12-3,0,0.0,100.0
KRTAP12-2,0,0.0,100.0
KRTAP12-1,0,0.0,100.0
KRTAP10-12,0,0.0,100.0
UBE2G2,1089,0.2753988245172124,81.71284634760706
LINC01424,1,0.00016792611251049538,99.98320738874895
SUMO3,1443,0.4540722082283795,75.76826196473552
PTTG1IP,1415,0.39210747271200674,76.2384550797649
ITGB2,1051,0.3133501259445844,82.35096557514694
ITGB2-AS1,59,0.0109151973131822,99.00923593618808
LL21NC02-1C16.1,19,0.003190596137699412,99.68094038623005
LINC01547,47,0.009403862300587741,99.21074727120067
LL21NC02-1C16.2,14,0.003526448362720403,99.7649034424853
FAM207A,491,0.11418975650713686,91.75482787573468
AP001505.10,115,0.021998320738874894,98.0688497061293
LINC00163,1,0.00016792611251049538,99.98320738874895
LINC00165,10,0.0016792611251049538,99.8320738874895
PICSAR,15,0.002686817800167926,99.74811083123426
ADARB1,407,0.0906801007556675,93.16540722082284
RP5-1023B21.1,0,0.0,100.0
LINC00334,0,0.0,100.0
POFUT2,239,0.04433249370277078,95.98656591099916
LINC00205,75,0.013602015113350126,98.74055415617129
RP1-112E20.1,0,0.0,100.0
LINC00315,1,0.00016792611251049538,99.98320738874895
BX322557.13,0,0.0,100.0
LINC00316,0,0.0,100.0
BX322559.3,0,0.0,100.0
LL21NC02-21A1.1,54,0.010075566750629723,99.09319899244332
COL18A1,1951,0.8483627204030226,67.23761544920235
COL18A1-AS2,0,0.0,100.0
COL18A1-AS1,0,0.0,100.0
SLC19A1,126,0.024517212426532327,97.88413098236775
LINC01694,5,0.0008396305625524769,99.91603694374476
GS1-53I10.1,0,0.0,100.0
GS1-53I10.2,0,0.0,100.0
PCBP3,63,0.011586901763224182,98.94206549118388
RP1-101D8.1,0,0.0,100.0
PCBP3-AS1,0,0.0,100.0
AJ011931.2,0,0.0,100.0
AJ011931.1,0,0.0,100.0
PCBP3-OT1,0,0.0,100.0
AJ011932.1,6,0.001343408900083963,99.8992443324937
COL6A1,3573,4.659277917716205,40.0
AP001476.2,1,0.00016792611251049538,99.98320738874895
AP001476.4,0,0.0,100.0
AP001476.3,0,0.0,100.0
AP001471.1,0,0.0,100.0
COL6A2,4136,5.532829554995802,30.545759865659107
FTCD,1,0.00016792611251049538,99.98320738874895
FTCD-AS1,0,0.0,100.0
SPATC1L,252,0.04970612930310663,95.76826196473552
AP001468.58,2,0.00033585222502099076,99.9664147774979
LSS,578,0.14441645675902604,90.29387069689336
AP001469.5,0,0.0,100.0
MCM3AP-AS1,17,0.003022670025188917,99.71452560873216
MCM3AP,582,0.1340050377833753,90.22670025188917
AP001469.7,0,0.0,100.0
AP001469.9,5,0.0008396305625524769,99.91603694374476
YBEY,377,0.07926112510495383,93.66918555835433
C21orf58,57,0.011418975650713686,99.04282115869017
PCNT,480,0.09504617968094038,91.93954659949623
AP000471.4,0,0.0,100.0
DIP2A,457,0.10125944584382872,92.32577665827037
DIP2A-IT1,3,0.0005037783375314861,99.94962216624685
S100B,383,0.09689336691855584,93.56842989084802
PRMT2,1437,0.41376994122586064,75.8690176322418
SC22CB-56B3.1,0,0.0,100.0
LA16c-60D12.1,1,0.00016792611251049538,99.98320738874895
LA16c-60D12.2,1,0.00016792611251049538,99.98320738874895
OR11H1,0,0.0,100.0
LA16c-23H5.4,0,0.0,100.0
LA16c-2F2.8,0,0.0,100.0
POTEH,0,0.0,100.0
POTEH-AS1,0,0.0,100.0
PSLNR,0,0.0,100.0
DUXAP8,39,0.007388748950461797,99.34508816120908
LL22NC03-N14H11.1,6,0.0010075566750629723,99.8992443324937
LA16c-4G1.3,0,0.0,100.0
KB-67B5.17,0,0.0,100.0
CCT8L2,0,0.0,100.0
KB-67B5.18,0,0.0,100.0
AC005301.9,153,0.03442485306465155,97.43073047858942
KB-7G2.9,0,0.0,100.0
ANKRD62P1-PARP4P3,0,0.0,100.0
AC005301.10,0,0.0,100.0
LINC01665,0,0.0,100.0
XKR3,1,0.00016792611251049538,99.98320738874895
AC007064.24,0,0.0,100.0
IGKV1OR22-5,0,0.0,100.0
IGKV2OR22-4,0,0.0,100.0
IGKV2OR22-3,2,0.00033585222502099076,99.9664147774979
IGKV3OR22-2,0,0.0,100.0
IGKV1OR22-1,0,0.0,100.0
GAB4,0,0.0,100.0
AC006946.16,13,0.0025188916876574307,99.78169605373635
AC006946.17,0,0.0,100.0
IL17RA,424,0.08597816960537363,92.879932829555
TMEM121B,15,0.002686817800167926,99.74811083123426
LINC01664,1,0.00033585222502099076,99.98320738874895
HDHD5,355,0.08110831234256927,94.03862300587743
HDHD5-AS1,18,0.0033585222502099076,99.6977329974811
ADA2,396,0.08429890848026868,93.35012594458438
CECR3,0,0.0,100.0
CECR2,29,0.00654911838790932,99.51301427371956
AC007666.5,1,0.00016792611251049538,99.98320738874895
SLC25A18,7,0.0018471872376154492,99.88245172124265
AC004019.13,4,0.0006717044500419815,99.9328295549958
ATP6V1E1,1126,0.3350125944584383,81.09151973131821
BCL2L13,491,0.1162048698572628,91.75482787573468
BID,512,0.11418975650713686,91.40218303946264
LINC00528,10,0.0016792611251049538,99.8320738874895
MICAL3,270,0.056087321578505454,95.46599496221663
XXbac-B461K10.9,2,0.00033585222502099076,99.9664147774979
XXbac-B476C20.14,0,0.0,100.0
XXbac-B476C20.13,6,0.0010075566750629723,99.8992443324937
LINC01634,0,0.0,100.0
XXbac-B476C20.9,7,0.0011754827875734676,99.88245172124265
PEX26,507,0.10377833753148615,91.48614609571788
TUBA8,30,0.005373635600335852,99.49622166246851
AC008079.10,3,0.0005037783375314861,99.94962216624685
USP18,140,0.028043660789252727,97.64903442485307
FAM230D,0,0.0,100.0
FAM230J,1,0.00016792611251049538,99.98320738874895
AC011718.3,0,0.0,100.0
FAM230A,0,0.0,100.0
XXbac-B33L19.6,0,0.0,100.0
FAM247B,0,0.0,100.0
GGTLC3,0,0.0,100.0
TMEM191B,97,0.01998320738874895,98.3711167086482
RIMBP3,0,0.0,100.0
FAM246B,0,0.0,100.0
FAM230E,0,0.0,100.0
FAM230F,0,0.0,100.0
AC008103.4,0,0.0,100.0
DGCR6,83,0.016792611251049538,98.6062132661629
PRODH,7,0.0011754827875734676,99.88245172124265
AC007326.11,1,0.00016792611251049538,99.98320738874895
AC007326.10,0,0.0,100.0
DGCR5,18,0.003022670025188917,99.6977329974811
DGCR2,748,0.2073887489504618,87.43912678421495
DGCR11,38,0.0068849706129303105,99.36188077246013
DGCR12,0,0.0,100.0
AC004471.9,0,0.0,100.0
AC004471.10,2,0.00033585222502099076,99.9664147774979
ESS2,339,0.07304785894206549,94.3073047858942
TSSK2,0,0.0,100.0
GSC2,0,0.0,100.0
LINC01311,28,0.005037783375314861,99.52980688497061
SLC25A1,1062,0.3165407220822838,82.1662468513854
CLTCL1,75,0.01309823677581864,98.74055415617129
XX-15A10.1,0,0.0,100.0
AC000085.4,0,0.0,100.0
HIRA,253,0.05172124265323258,95.75146935348447
C22orf39,590,0.14492023509655752,90.09235936188077
MRPL40,631,0.16255247691015953,89.40386230058775
AC000068.5,7,0.0011754827875734676,99.88245172124265
UFD1,842,0.21729638958858102,85.8606213266163
AC000068.9,7,0.0011754827875734676,99.88245172124265
AC000068.10,7,0.001343408900083963,99.88245172124265
CDC45,78,0.01595298068849706,98.69017632241814
AC000082.4,2,0.00033585222502099076,99.9664147774979
CLDN5,652,0.20151133501259447,89.0512174643157
LINC00895,1,0.00016792611251049538,99.98320738874895
AC000067.1,0,0.0,100.0
SEPTIN5,530,0.16238455079764905,91.09991603694374
GP1BB,319,0.07909319899244333,94.6431570109152
TBX1,180,0.03929471032745592,96.97732997481108
GNB1L,127,0.024013434089000838,97.8673383711167
RTL10,331,0.07052896725440806,94.4416456759026
TXNRD2,299,0.057262804366078925,94.97900923593619
COMT,1253,0.43459277917716205,78.95885810243493
ARVCF,127,0.02434928631402183,97.8673383711167
TANGO2,319,0.06330814441645675,94.6431570109152
AC006547.13,0,0.0,100.0
AC006547.15,5,0.0008396305625524769,99.91603694374476
DGCR8,405,0.08345927791771621,93.19899244332494
AC006547.8,8,0.001343408900083963,99.8656591099916
TRMT2A,344,0.0723761544920235,94.22334172963896
RANBP1,1102,0.3494542401343409,81.49454240134341
ZDHHC8,444,0.09605373635600335,92.544080604534
CCDC188,5,0.0008396305625524769,99.91603694374476
LINC02891,1,0.00016792611251049538,99.98320738874895
LINC00896,13,0.0023509655751469353,99.78169605373635
RTN4R,137,0.028547439126784216,97.69941225860622
DGCR6L,824,0.2141057934508816,86.16288832913519
XXbac-B444P24.13,1,0.00016792611251049538,99.98320738874895
XXbac-B444P24.14,1,0.00016792611251049538,99.98320738874895
FAM230G,0,0.0,100.0
XXbac-B33L19.4,0,0.0,100.0
XXbac-B562F10.14,0,0.0,100.0
USP41,0,0.0,100.0
ZNF74,89,0.016120906801007556,98.50545759865659
SCARF2,682,0.17229219143576827,88.54743912678421
KLHL22,231,0.04298908480268682,96.12090680100755
MED15,914,0.23492863140218304,84.65155331654073
AC007050.17,0,0.0,100.0
PI4KA,799,0.19059613769941225,86.58270361041141
SERPIND1,1,0.00016792611251049538,99.98320738874895
SNAP29,630,0.1489504617968094,89.4206549118388
AC007308.7,0,0.0,100.0
CRKL,548,0.13031066330814442,90.79764903442485
LINC01637,64,0.012090680100755667,98.92527287993282
AIFM3,22,0.004534005037783375,99.6305625524769
XXbac-B135H6.18,12,0.00218303946263644,99.7984886649874
LZTR1,433,0.09118387909319899,92.72879932829555
THAP7,417,0.09571788413098237,92.99748110831234
THAP7-AS1,173,0.03492863140218304,97.09487825356842
P2RX6,11,0.00218303946263644,99.81528127623845
SLC7A4,57,0.012762384550797649,99.04282115869017
AC002472.11,0,0.0,100.0
LRRC74B,2,0.00033585222502099076,99.9664147774979
KB-1592A4.15,5,0.0008396305625524769,99.91603694374476
FAM230B,0,0.0,100.0
KB-1592A4.14,0,0.0,100.0
GGT2,16,0.003022670025188917,99.73131821998321
FAM230H,0,0.0,100.0
KB-1183D5.14,0,0.0,100.0
LINC01651,0,0.0,100.0
FAM246A,0,0.0,100.0
RIMBP3B,1,0.00016792611251049538,99.98320738874895
HIC2,80,0.013937867338371117,98.65659109991604
TMEM191C,42,0.007556675062972292,99.29471032745592
RIMBP3C,3,0.0005037783375314861,99.94962216624685
UBE2L3,1404,0.511167086481948,76.42317380352644
YDJC,330,0.07573467674223341,94.45843828715365
CCDC116,10,0.0018471872376154492,99.8320738874895
KB-1440D3.14,0,0.0,100.0
SDF2L1,845,0.22384550797649033,85.81024349286314
KB-1440D3.13,4,0.0006717044500419815,99.9328295549958
PPIL2,462,0.09890848026868178,92.24181360201511
YPEL1,72,0.012762384550797649,98.79093198992443
KB-1440D3.21,0,0.0,100.0
KB-1440D3.20,0,0.0,100.0
MAPK1,1330,0.4463476070528967,77.66582703610412
PPM1F,662,0.14727120067170446,88.8832913518052
PPM1F-AS1,43,0.007556675062972292,99.27791771620487
TOP3B,214,0.042821158690176324,96.4063811922754
